tau,VACF
3.1000000000000312e-13,0.019239689908600956
3.1000000000000332e-13,0.020996663618938018
3.1000000000000353e-13,0.017254811569504758
3.1000000000000373e-13,0.013883311939898117
3.1000000000000393e-13,0.0090939365895296737
3.1000000000000413e-13,0.010814560479619911
3.1000000000000433e-13,0.0055195406741374541
3.1000000000000454e-13,0.005395300171298645
3.1000000000000474e-13,0.0034549816535989382
3.1000000000000494e-13,0.0010671526560254577
3.1999999999999975e-13,0.0021824717386592198
3.199999999999998e-13,0.0075469579361838283
3.1999999999999985e-13,0.022200810194009116
3.199999999999999e-13,0.027511559724180366
3.1999999999999995e-13,0.071421737242053307
3.2e-13,0.22110216138540914
3.2000000000000005e-13,0.10029026703312317
3.2000000000000015e-13,0.0027168475679579022
3.2000000000000025e-13,0.0023551000216121801
3.2000000000000035e-13,0.0036346907855443378
3.2000000000000055e-13,0.0024944244249454459
3.2000000000000076e-13,0.00025366687877794472
3.2000000000000096e-13,-0.0021552579748900852
3.2000000000000116e-13,-0.0055522194134321268
3.2000000000000136e-13,-0.010547597981791041
3.2000000000000156e-13,-0.019167570388120347
3.2000000000000167e-13,0.019330082968165303
3.2000000000000177e-13,-0.0050923531705751989
3.2000000000000187e-13,-0.039267196890818243
3.2000000000000207e-13,0.0017840642562298706
3.2000000000000227e-13,0.018824971174292337
3.2000000000000247e-13,0.042932615848893609
3.2000000000000268e-13,0.030509029960551194
3.2000000000000288e-13,0.026320440584305316
3.2000000000000308e-13,0.01911611215295142
3.2000000000000328e-13,0.020955568404129231
3.2000000000000348e-13,0.017223622763275735
3.2000000000000369e-13,0.013775127537777442
3.2000000000000389e-13,0.0089526402625377099
3.2000000000000409e-13,0.010550913824971688
3.2000000000000429e-13,0.0053376565881919904
3.2000000000000449e-13,0.0051865607861974021
3.2000000000000469e-13,0.0032959750334877447
3.200000000000049e-13,0.0010132204720917368
3.2999999999999976e-13,0.0021428873758627251
3.2999999999999981e-13,0.011418254670966643
3.2999999999999986e-13,0.018029199790113942
3.2999999999999991e-13,0.043515937840360119
3.2999999999999996e-13,0.0186740844372494
3.3000000000000001e-13,0.35015906703527738
3.3000000000000011e-13,0.0026362425775849356
3.3000000000000021e-13,0.0022794095323197196
3.3000000000000031e-13,0.0035056984317541427
3.3000000000000051e-13,0.0023962636928898298
3.3000000000000071e-13,0.00024974271186549831
3.3000000000000092e-13,-0.0020182983371676037
3.3000000000000112e-13,-0.0051527799299664395
3.3000000000000132e-13,-0.0095578759448734577
3.3000000000000152e-13,-0.013785230702720728
3.3000000000000162e-13,0.022127462597597548
3.3000000000000172e-13,-0.01312404821374261
3.3000000000000183e-13,-0.031196807552508317
3.3000000000000203e-13,-0.022790232029007255
3.3000000000000223e-13,0.018616104741591508
3.3000000000000243e-13,0.047559865486832935
3.3000000000000263e-13,0.031234344098263693
3.3000000000000283e-13,0.026249182829960999
3.3000000000000304e-13,0.018994516500993645
3.3000000000000324e-13,0.020918605334987853
3.3000000000000344e-13,0.017221234292563004
3.3000000000000364e-13,0.013703718626606094
3.3000000000000384e-13,0.008838633183255562
3.3000000000000405e-13,0.010321886005024736
3.3000000000000425e-13,0.0051748487057657723
3.3000000000000445e-13,0.0049979153628521731
3.3000000000000465e-13,0.0031514583548016436
3.3000000000000485e-13,0.00096412964003632427
3.3999999999999976e-13,0.0040072226607482031
3.3999999999999981e-13,0.0093644202736583755
3.3999999999999986e-13,0.021455836246475832
3.3999999999999991e-13,0.027833032093778132
3.3999999999999996e-13,0.13797256762727775
3.4000000000000002e-13,0.20971987332264416
3.4000000000000007e-13,0.028031724099349481
3.4000000000000017e-13,0.0022102821843778459
3.4000000000000027e-13,0.0033872610298110468
3.4000000000000047e-13,0.0023051734899084508
3.4000000000000067e-13,0.00024426412008651956
3.4000000000000087e-13,-0.0018988687960282621
3.4000000000000108e-13,-0.0048072679644635937
3.4000000000000128e-13,-0.0087469471390399633
3.4000000000000148e-13,-0.011802685404970171
3.4000000000000158e-13,0.02396596619395772
3.4000000000000168e-13,-0.017504941363862197
3.4000000000000178e-13,-0.024425997500455553
3.4000000000000198e-13,-0.060772861340413167
3.4000000000000219e-13,0.030676048879477499
3.4000000000000239e-13,0.055830247582898229
3.4000000000000259e-13,0.032282021331200172
3.4000000000000279e-13,0.026269600215564834
3.4000000000000299e-13,0.018879227359802499
3.400000000000032e-13,0.020879564064151299
3.400000000000034e-13,0.017241379964623816
3.400000000000036e-13,0.013666059276024562
3.400000000000038e-13,0.0087503536651861256
3.40000000000004e-13,0.010125264116443614
3.4000000000000421e-13,0.0050296302263938041
3.4000000000000441e-13,0.0048276089623028543
3.4000000000000461e-13,0.0030200167993571433
3.4000000000000481e-13,0.00091938183852988771
3.4999999999999977e-13,0.0039460718431212202
3.4999999999999982e-13,0.01269881077824939
3.4999999999999987e-13,0.017933790998208965
3.4999999999999992e-13,0.051160384667785892
3.4999999999999997e-13,0.19147697631739982
3.5000000000000002e-13,0.15314208565833132
3.5000000000000012e-13,0.0021471475215476816
3.5000000000000023e-13,0.0032784088488635281
3.5000000000000043e-13,0.0022205118147603014
3.5000000000000063e-13,0.00023757749273953019
3.5000000000000083e-13,-0.0017942150238789748
3.5000000000000103e-13,-0.0045058622418021263
3.5000000000000123e-13,-0.0080673820541894928
3.5000000000000144e-13,-0.010460032082000329
3.5000000000000164e-13,-0.02105714456955491
3.5000000000000174e-13,0.0065558892866549355
3.5000000000000194e-13,-0.060271588899549394
3.5000000000000214e-13,0.044035969008202669
3.5000000000000235e-13,0.025989434384257118
3.5000000000000255e-13,0.033747548593756643
3.5000000000000275e-13,0.026405079752192705
3.5000000000000295e-13,0.018777319652704114
3.5000000000000315e-13,0.020834069811866335
3.5000000000000336e-13,0.017277509449678118
3.5000000000000356e-13,0.013658973226843701
3.5000000000000376e-13,0.0086863766677458595
3.5000000000000396e-13,0.0099591585805135791
3.5000000000000416e-13,0.0049007276877919984
3.5000000000000437e-13,0.0046741290382927517
3.5000000000000457e-13,0.0029004268633523044
3.5000000000000477e-13,0.00087854603081669925
3.5999999999999978e-13,0.0055301894601501598
3.5999999999999983e-13,0.010929858801986301
3.5999999999999988e-13,0.027699752323518803
3.5999999999999993e-13,0.023076400740276833
3.5999999999999998e-13,0.29462606356443338
3.6000000000000003e-13,0.043060509167340638
3.6000000000000008e-13,0.019625207425333857
3.6000000000000018e-13,0.0031782947728010717
3.6000000000000038e-13,0.0021417062883741251
3.6000000000000059e-13,0.00022994742090113733
3.6000000000000079e-13,-0.0017021281625012167
3.6000000000000099e-13,-0.0042410384281607889
3.6000000000000119e-13,-0.0074883547313328302
3.6000000000000139e-13,-0.0094388308705712545
3.600000000000016e-13,-0.020971918366865031
3.600000000000017e-13,0.01239406959308088
3.600000000000018e-13,-0.0031693313803639162
3.600000000000019e-13,-0.047350848638883232
3.600000000000021e-13,0.015567484125695391
3.600000000000023e-13,0.026588326824654011
3.600000000000025e-13,0.035780409398027499
3.6000000000000271e-13,0.026683553918871949
3.6000000000000291e-13,0.018698429838921754
3.6000000000000311e-13,0.020780090386104014
3.6000000000000331e-13,0.017322939715533871
3.6000000000000351e-13,0.013679020493430885
3.6000000000000372e-13,0.0086453491130619783
3.6000000000000392e-13,0.0098219466979217081
3.6000000000000412e-13,0.0047870512625443253
3.6000000000000432e-13,0.0045361712852557265
3.6000000000000452e-13,0.0027916279838715512
3.6000000000000473e-13,0.00084124818098055179
3.6999999999999979e-13,0.0054610416118286587
3.6999999999999984e-13,0.015106099682894867
3.6999999999999989e-13,0.018019649113064678
3.6999999999999994e-13,0.056562765876971358
3.6999999999999999e-13,0.21264400177022455
3.7000000000000004e-13,0.10889526230949984
3.7000000000000014e-13,0.0030861770650547501
3.7000000000000034e-13,0.0020682457216195192
3.7000000000000054e-13,0.00022157578868999339
3.7000000000000075e-13,-0.0016208193643011042
3.7000000000000095e-13,-0.0040069230434952707
3.7000000000000115e-13,-0.0069886086678421742
3.7000000000000135e-13,-0.0086197250055959282
3.7000000000000155e-13,-0.021311618725306018
3.7000000000000165e-13,0.017289400560288711
3.7000000000000176e-13,-0.0055949401395454677
3.7000000000000186e-13,-0.0372873747014884
3.7000000000000206e-13,-0.010536908837511978
3.7000000000000226e-13,0.028130910630342804
3.7000000000000246e-13,0.038640256176495608
3.7000000000000266e-13,0.027139449896613106
3.7000000000000287e-13,0.018654522842594515
3.7000000000000307e-13,0.020718346501479436
3.7000000000000327e-13,0.017371120133034282
3.7000000000000347e-13,0.013722403122464037
3.7000000000000367e-13,0.0086259232463946622
3.7000000000000388e-13,0.0097122197398557732
3.7000000000000408e-13,0.0046876695059510937
3.7000000000000428e-13,0.0044126112408142187
3.7000000000000448e-13,0.0026926991592471387
3.7000000000000468e-13,0.00080716280081175387
3.7999999999999979e-13,0.0080973857453062806
3.7999999999999984e-13,0.01228690636864666
3.799999999999999e-13,0.031314663237063285
3.7999999999999995e-13,0.018653376063719172
3.8e-13,0.30319591798793155
3.8000000000000005e-13,0.02619659734693551
3.800000000000001e-13,0.012153411553252476
3.800000000000003e-13,0.0019996727337508423
3.800000000000005e-13,0.00021261602332156332
3.800000000000007e-13,-0.0015488273381990107
3.8000000000000091e-13,-0.0037988580252664187
3.8000000000000111e-13,-0.0065528341828738623
3.8000000000000131e-13,-0.0079414603828499818
3.8000000000000151e-13,-0.01635898402619107
3.8000000000000161e-13,0.021313720544357557
3.8000000000000171e-13,-0.0130772738398451
3.8000000000000181e-13,-0.029619684390266531
3.8000000000000202e-13,-0.048523208962807922
3.8000000000000222e-13,0.043682714137949157
3.8000000000000242e-13,0.042875621945000261
3.8000000000000262e-13,0.027817123046270847
3.8000000000000282e-13,0.018659727260068364
3.8000000000000303e-13,0.020652565594753571
3.8000000000000323e-13,0.01741600761742278
3.8000000000000343e-13,0.013784903229775481
3.8000000000000363e-13,0.0086266873934564454
3.8000000000000383e-13,0.0096287312496075254
3.8000000000000404e-13,0.0046017874572124697
3.8000000000000424e-13,0.0043024804638189659
3.8000000000000444e-13,0.0026028395878998998
3.8000000000000464e-13,0.0007760059678915439
3.8999999999999975e-13,0.0012786134246818633
3.899999999999998e-13,0.0067303176882728818
3.8999999999999985e-13,0.014525253807367322
3.899999999999999e-13,0.018290671523503221
3.8999999999999995e-13,0.18751483391689017
3.9e-13,0.10586343758215196
3.9000000000000005e-13,0.069864446856641407
3.9000000000000026e-13,0.00193557730079903
3.9000000000000046e-13,0.00020318381480759358
3.9000000000000066e-13,-0.0014849492213745352
3.9000000000000086e-13,-0.0036130987292748501
3.9000000000000106e-13,-0.0061696298707968169
3.9000000000000127e-13,-0.0073675563543380423
3.9000000000000147e-13,-0.014352680322041407
3.9000000000000157e-13,0.024222500581457789
3.9000000000000167e-13,-0.017430517134910624
3.9000000000000177e-13,-0.023100021152849464
3.9000000000000197e-13,-0.049431183126792455
3.9000000000000218e-13,0.021207550094777268
3.9000000000000238e-13,0.050441107831791933
3.9000000000000258e-13,0.02877683600613248
3.9000000000000278e-13,0.018730369425438993
3.9000000000000298e-13,0.020589551549642614
3.9000000000000318e-13,0.017452528487479285
3.9000000000000339e-13,0.013861870189239693
3.9000000000000359e-13,0.0086460947720000299
3.9000000000000379e-13,0.0095703444785980377
3.9000000000000399e-13,0.0045287271441804321
3.9000000000000419e-13,0.0042049463237904382
3.900000000000044e-13,0.0025213525545612985
3.900000000000046e-13,0.00074752953301521696
3.9999999999999976e-13,0.0012595195592232887
3.9999999999999981e-13,0.0089263959645093545
3.9999999999999986e-13,0.012214315727266016
3.9999999999999991e-13,0.036836523568200483
3.9999999999999996e-13,0.028388826894188233
4.0000000000000001e-13,0.2828839365768937
4.0000000000000006e-13,0.025747763259314074
4.0000000000000021e-13,0.0018755911195093191
4.0000000000000042e-13,0.00019336523433810911
4.0000000000000062e-13,-0.0014281882155138814
4.0000000000000082e-13,-0.0034465992798927746
4.0000000000000102e-13,-0.0058302770459040679
4.0000000000000122e-13,-0.006874242338459435
4.0000000000000143e-13,-0.012932017972048437
4.0000000000000163e-13,-0.021051472516610555
4.0000000000000173e-13,0.008908045809906914
4.0000000000000193e-13,-0.038629221406634696
4.0000000000000213e-13,0.023700070846558546
4.0000000000000233e-13,0.022940421718182186
4.0000000000000254e-13,0.030105614610609319
4.0000000000000274e-13,0.018885351724555501
4.0000000000000294e-13,0.020539087577163898
4.0000000000000314e-13,0.017477082399245485
4.0000000000000334e-13,0.013948275795407557
4.0000000000000355e-13,0.0086823928219205218
4.0000000000000375e-13,0.009535977172037054
4.0000000000000395e-13,0.0044679096399396273
4.0000000000000415e-13,0.0041192945937871435
4.0000000000000435e-13,0.0024476319478814873
4.0000000000000456e-13,0.00072151629424230474
4.0999999999999977e-13,0.0023055074151777971
4.0999999999999982e-13,0.00779003127586665
4.0999999999999987e-13,0.014088998196482244
4.0999999999999992e-13,0.018758766850551702
4.0999999999999997e-13,0.25867732237838292
4.1000000000000002e-13,0.037452203750206178
4.1000000000000007e-13,0.049371474701795898
4.1000000000000017e-13,0.0018193826822923583
4.1000000000000037e-13,0.00018322291717009627
4.1000000000000058e-13,-0.0013777134557198529
4.1000000000000078e-13,-0.0032968567381303744
4.1000000000000098e-13,-0.0055279638091179162
4.1000000000000118e-13,-0.0064450492220907846
4.1000000000000138e-13,-0.011818674287563708
4.1000000000000159e-13,-0.021008566739561599
4.1000000000000169e-13,0.015434381362436869
4.1000000000000179e-13,-0.0032356926562726322
4.1000000000000189e-13,-0.030251798197325947
4.1000000000000209e-13,0.0015613381134758852
4.1000000000000229e-13,0.023519869249907361
4.1000000000000249e-13,0.031938863806731749
4.100000000000027e-13,0.019147051690214655
4.100000000000029e-13,0.020513737245033109
4.100000000000031e-13,0.01748802695726457
4.100000000000033e-13,0.014038854732161472
4.100000000000035e-13,0.0087335578857907666
4.1000000000000371e-13,0.0095245423423752727
4.1000000000000391e-13,0.0044188378806642586
4.1000000000000411e-13,0.0040449141489186571
4.1000000000000431e-13,0.0023811509111851515
4.1000000000000451e-13,0.00069777596028665215
4.1999999999999978e-13,0.0022757069472604872
4.1999999999999983e-13,0.0095882205449276201
4.1999999999999988e-13,0.012249949358637453
4.1999999999999993e-13,0.044088253083454362
4.1999999999999998e-13,0.08651388700841442
4.2000000000000003e-13,0.21121820423497656
4.2000000000000008e-13,0.014673755894340834
4.2000000000000013e-13,0.001766652969792257
4.2000000000000033e-13,0.00017280079210373961
4.2000000000000053e-13,-0.0013328289289728963
4.2000000000000073e-13,-0.0031617958598597769
4.2000000000000094e-13,-0.0052572728060783199
4.2000000000000114e-13,-0.0060680436352647778
4.2000000000000134e-13,-0.010905366045764288
4.2000000000000154e-13,-0.021433309293352684
4.2000000000000164e-13,0.020910680657564264
4.2000000000000174e-13,-0.0057017977319150474
4.2000000000000185e-13,-0.023989501061241217
4.2000000000000205e-13,-0.018843834455890773
4.2000000000000225e-13,0.024985689745019996
4.2000000000000245e-13,0.034511068509262645
4.2000000000000265e-13,0.01954299966637173
4.2000000000000286e-13,0.020528649799927641
4.2000000000000306e-13,0.017486076345942094
4.2000000000000326e-13,0.014128341172476274
4.2000000000000346e-13,0.0087972429170816279
4.2000000000000366e-13,0.0095348843328936124
4.2000000000000386e-13,0.0043810794916978955
4.2000000000000407e-13,0.0039812831464792874
4.2000000000000427e-13,0.0023214522170866407
4.2000000000000447e-13,0.00067614176098119939
4.2999999999999978e-13,0.0031134283160572937
4.2999999999999983e-13,0.0086718010761947951
4.2999999999999988e-13,0.019345474944179517
4.2999999999999993e-13,0.015078774204544551
4.2999999999999999e-13,0.26858909295223649
4.3000000000000004e-13,0.028763593460969319
4.3000000000000009e-13,0.030884858043499528
4.3000000000000029e-13,0.00016212770985911276
4.3000000000000049e-13,-0.001292949172140945
4.3000000000000069e-13,-0.0030396824753378053
4.3000000000000089e-13,-0.0050138311843614105
4.300000000000011e-13,-0.0057342783984382474
4.300000000000013e-13,-0.010135493416823047
4.300000000000015e-13,-0.016620313179635682
4.300000000000016e-13,0.025380288352663601
4.300000000000017e-13,-0.013174448949135942
4.300000000000018e-13,-0.018950210011421633
4.30000000000002e-13,-0.051361106964551435
4.3000000000000221e-13,0.039666135321659128
4.3000000000000241e-13,0.038317144956185697
4.3000000000000261e-13,0.020108787192559787
4.3000000000000281e-13,0.020601505986967104
4.3000000000000301e-13,0.017474558494055163
4.3000000000000322e-13,0.01421180002543207
4.3000000000000342e-13,0.0088707488911144838
4.3000000000000362e-13,0.0095657105038158396
4.3000000000000382e-13,0.0043542488980258462
4.3000000000000402e-13,0.0039279561087541158
4.3000000000000423e-13,0.0022681400229918724
4.3000000000000443e-13,0.00065646758961221136
4.3999999999999979e-13,0.0030792575040535499
4.3999999999999984e-13,0.011269733717333762
4.3999999999999989e-13,0.01239657689205818
4.3999999999999994e-13,0.065195155694628484
4.3999999999999999e-13,0.07721187037407086
4.4000000000000004e-13,0.19731176028001063
4.4000000000000025e-13,0.0001512202300173898
4.4000000000000045e-13,-0.0012575801082355281
4.4000000000000065e-13,-0.0029290574388384288
4.4000000000000085e-13,-0.0047940643566508172
4.4000000000000105e-13,-0.0054368629137829839
4.4000000000000126e-13,-0.0094744683637997679
4.4000000000000146e-13,-0.014665784458849477
4.4000000000000156e-13,0.028534655903610959
4.4000000000000166e-13,-0.017602677928158481
4.4000000000000176e-13,-0.014248718881080161
4.4000000000000196e-13,-0.050316606470626947
4.4000000000000216e-13,0.019442587885049344
4.4000000000000237e-13,0.045121255033229848
4.4000000000000257e-13,0.020893109368171535
4.4000000000000277e-13,0.020752763907963996
4.4000000000000297e-13,0.017459503305635879
4.4000000000000317e-13,0.014285034151711897
4.4000000000000338e-13,0.0089510330796981497
4.4000000000000358e-13,0.0096155203909451484
4.4000000000000378e-13,0.0043379880363681247
4.4000000000000398e-13,0.0038845513531922597
4.4000000000000418e-13,0.0022208727126686294
4.4000000000000439e-13,0.00063862558280421188
4.499999999999998e-13,0.0048660979119082466
4.4999999999999985e-13,0.0094041446371474942
4.499999999999999e-13,0.021246892669595261
4.4999999999999995e-13,0.046514176730775132
4.5e-13,0.24909227257260116
4.5000000000000005e-13,0.027288598766902501
4.500000000000002e-13,0.00014008475936367002
4.500000000000004e-13,-0.0012263038192015278
4.5000000000000061e-13,-0.0028286856153487598
4.5000000000000081e-13,-0.0045950184657720071
4.5000000000000101e-13,-0.0051703747660122971
4.5000000000000121e-13,-0.0088992174772109262
4.5000000000000141e-13,-0.013276155682892027
4.5000000000000162e-13,-0.021311150548242251
4.5000000000000172e-13,0.020841899612022929
4.5000000000000192e-13,-0.039320050889175534
4.5000000000000212e-13,0.022129665490216353
4.5000000000000232e-13,0.020234250787170501
4.5000000000000253e-13,0.021966950900120616
4.5000000000000273e-13,0.021006396925001048
4.5000000000000293e-13,0.017449574387327294
4.5000000000000313e-13,0.014345030035016946
4.5000000000000333e-13,0.0090347682882485209
4.5000000000000354e-13,0.0096825362720941999
4.5000000000000374e-13,0.0043319450662982293
4.5000000000000394e-13,0.0038507382249578035
4.5000000000000414e-13,0.0021793565623249344
4.5000000000000434e-13,0.00062250405966081737
4.5999999999999976e-13,0.0011148507427683205
4.5999999999999986e-13,0.025765044969050202
4.5999999999999996e-13,0.21388967274724191
4.6000000000000006e-13,0.10950849566592959
4.6000000000000016e-13,0.00012871918579560268
4.6000000000000036e-13,-0.0011987663652630275
4.6000000000000056e-13,-0.002737516028521206
4.6000000000000077e-13,-0.0044142296457018067
4.6000000000000097e-13,-0.0049304708174199956
4.6000000000000117e-13,-0.0083934117615511641
4.6000000000000137e-13,-0.012182773750183291
4.6000000000000157e-13,-0.02141694337395432
4.6000000000000167e-13,0.026283170899655834
4.6000000000000178e-13,-0.0031739174979367839
4.6000000000000188e-13,-0.030645488382141813
4.6000000000000208e-13,0.0024795276937194526
4.6000000000000228e-13,0.020814295065340944
4.6000000000000248e-13,0.023442031576868666
4.6000000000000268e-13,0.021391388569360251
4.6000000000000289e-13,0.017455899748135745
4.6000000000000309e-13,0.014390389288638361
4.6000000000000329e-13,0.0091184652593297409
4.6000000000000349e-13,0.009764641702778059
4.6000000000000369e-13,0.0043357506335136142
4.600000000000039e-13,0.0038262235943618719
4.600000000000041e-13,0.0021433399904596979
4.600000000000043e-13,0.00060800575398506048
4.6999999999999971e-13,0.00051157101318386562
4.6999999999999981e-13,0.013683005191013798
4.6999999999999992e-13,0.027564447832833804
4.7000000000000002e-13,0.30029246606801313
4.7000000000000012e-13,0.00011711411617703196
4.7000000000000032e-13,-0.0011746679848142847
4.7000000000000052e-13,-0.002654650408059925
4.7000000000000072e-13,-0.0042496259618453151
4.7000000000000093e-13,-0.0047136208212736636
4.7000000000000113e-13,-0.0079449916965058601
4.7000000000000133e-13,-0.011282457666017917
4.7000000000000153e-13,-0.022036752219455037
4.7000000000000163e-13,0.030626179882894278
4.7000000000000173e-13,-0.0055247409183337088
4.7000000000000183e-13,-0.023849830426937738
4.7000000000000204e-13,-0.015614701969899445
4.7000000000000224e-13,0.022236064712509732
4.7000000000000244e-13,0.025514564278681484
4.7000000000000264e-13,0.021944423146223611
4.7000000000000284e-13,0.017491894389939474
4.7000000000000305e-13,0.014421688056346941
4.7000000000000325e-13,0.0091986645552537896
4.7000000000000345e-13,0.0098593375268599178
4.7000000000000365e-13,0.0043489915155735673
4.7000000000000385e-13,0.0038107371010160157
4.7000000000000406e-13,0.0021126081611679143
4.7000000000000426e-13,0.00059504628230862982
4.7999999999999977e-13,0.0047269696353978404
4.7999999999999987e-13,0.010980789784357459
4.7999999999999997e-13,0.23090947912224113
4.8000000000000008e-13,0.087211864919620644
4.8000000000000028e-13,-0.0011537551717119105
4.8000000000000048e-13,-0.0025793181379613179
4.8000000000000068e-13,-0.0040994526748997341
4.8000000000000088e-13,-0.0045169194248358135
4.8000000000000108e-13,-0.0075447596804209503
4.8000000000000129e-13,-0.010520872348230698
4.8000000000000149e-13,-0.016945048409430199
4.8000000000000159e-13,0.033499011921882621
4.8000000000000169e-13,-0.013344740936886977
4.8000000000000179e-13,-0.017723619115903429
4.8000000000000199e-13,-0.044939375420473007
4.800000000000022e-13,0.035935437169071341
4.800000000000024e-13,0.028606234127830494
4.800000000000026e-13,0.02271461986277503
4.800000000000028e-13,0.017573195131938786
4.80000000000003e-13,0.014441715250142944
4.8000000000000321e-13,0.0092721939303022811
4.8000000000000341e-13,0.0099637276172880648
4.8000000000000361e-13,0.004371181931327673
4.8000000000000381e-13,0.0038040146783952923
4.8000000000000401e-13,0.0020869777125770367
4.8000000000000422e-13,0.00058355279664958114
4.8999999999999973e-13,0.0010627915641470676
4.8999999999999983e-13,0.0046838471673556039
4.8999999999999993e-13,0.06156314189245049
4.9000000000000003e-13,0.25807173068888223
4.9000000000000023e-13,-0.0011358142466068241
4.9000000000000044e-13,-0.0025108561390872614
4.9000000000000064e-13,-0.003962214473415636
4.9000000000000084e-13,-0.0043379500961603949
4.9000000000000104e-13,-0.0071855228043652911
4.9000000000000124e-13,-0.0098648335740938869
4.9000000000000145e-13,-0.01492763828348931
4.9000000000000165e-13,-0.017890720569005231
4.9000000000000175e-13,0.023150553615635557
4.9000000000000195e-13,-0.043855807161561636
4.9000000000000215e-13,0.018105003516078366
4.9000000000000235e-13,0.034254795985727185
4.9000000000000256e-13,0.0237721683126653
4.9000000000000276e-13,0.017717848834829405
4.9000000000000296e-13,0.014455564183655992
4.9000000000000316e-13,0.0093364735499590554
4.9000000000000336e-13,0.010074548303310692
4.9000000000000357e-13,0.0044017334689739661
4.9000000000000377e-13,0.0038057800050284468
4.9000000000000397e-13,0.0020662913780670855
4.9000000000000417e-13,0.00057346277474837207
4.9999999999999969e-13,0.00048776431133868082
4.9999999999999979e-13,0.0012345529189643251
4.9999999999999989e-13,0.027606740569438029
4.9999999999999999e-13,0.24519624219306377
5.0000000000000009e-13,0.042295592631422817
5.0000000000000019e-13,-0.0011206661279941541
5.0000000000000039e-13,-0.0024486925963466974
5.000000000000006e-13,-0.0038366302634661041
5.000000000000008e-13,-0.0041746844802351525
5.00000000000001e-13,-0.0068615421576032412
5.000000000000012e-13,-0.0092921979730824396
5.000000000000014e-13,-0.013509323734789306
5.0000000000000161e-13,-0.018610344020136966
5.0000000000000171e-13,0.029214292311494333
5.0000000000000181e-13,-0.0030568741941829343
5.0000000000000191e-13,-0.034109781895920219
5.0000000000000211e-13,0.020842082065084561
5.0000000000000231e-13,0.011638896322840967
5.0000000000000251e-13,0.025225552506547965
5.0000000000000272e-13,0.01794692299828873
5.0000000000000292e-13,0.014470586334753144
5.0000000000000312e-13,0.0093898373786444923
5.0000000000000332e-13,0.010188254966953426
5.0000000000000352e-13,0.0044399255112877152
5.0000000000000373e-13,0.0038157237376723677
5.0000000000000393e-13,0.0020504122613040372
5.0000000000000413e-13,0.00056472290226830166
5.0999999999999975e-13,0.00085734673337151883
5.0999999999999985e-13,0.014933282012327423
5.0999999999999995e-13,0.17756072203322323
5.1000000000000005e-13,0.11479277890790431
5.1000000000000015e-13,-0.0011081620755231671
5.1000000000000035e-13,-0.0023923337114864049
5.1000000000000055e-13,-0.003721597393025293
5.1000000000000076e-13,-0.0040254065581034008
5.1000000000000096e-13,-0.00656816355741284
5.1000000000000116e-13,-0.0087872805152231399
5.1000000000000136e-13,-0.012401120120081092
5.1000000000000156e-13,-0.019743128600868531
5.1000000000000166e-13,0.034121124113051814
5.1000000000000176e-13,-0.0052412759845719649
5.1000000000000187e-13,-0.026306064540217031
5.1000000000000207e-13,0.0036276524976866435
5.1000000000000227e-13,0.011486376543535364
5.1000000000000247e-13,0.027261954408652388
5.1000000000000267e-13,0.018285769680131382
5.1000000000000288e-13,0.014496253193308177
5.1000000000000308e-13,0.0094318291710553687
5.1000000000000328e-13,0.010301175508662585
5.1000000000000348e-13,0.004484879185063578
5.1000000000000368e-13,0.0038334807287535889
5.1000000000000389e-13,0.002039217522082035
5.1000000000000409e-13,0.00055728800131983277
5.199999999999997e-13,0.00015291860595254014
5.199999999999998e-13,0.0054767228100253678
5.199999999999999e-13,0.016804671890071378
5.2000000000000001e-13,0.26823380030727845
5.2000000000000011e-13,0.0075836149212355989
5.2000000000000031e-13,-0.0023413528596097698
5.2000000000000051e-13,-0.0036161630625900893
5.2000000000000071e-13,-0.0038886545624275317
5.2000000000000091e-13,-0.0063015610819138123
5.2000000000000112e-13,-0.0083384819322672252
5.2000000000000132e-13,-0.011492847463636498
5.2000000000000152e-13,-0.014517825017160485
5.2000000000000162e-13,0.037854509663179485
5.2000000000000172e-13,-0.013450428690638951
5.2000000000000182e-13,-0.020059777085075753
5.2000000000000203e-13,-0.01224535376074473
5.2000000000000223e-13,0.011679450578899206
5.2000000000000243e-13,0.030275708365816167
5.2000000000000263e-13,0.018766322008364679
5.2000000000000283e-13,0.014544004777585374
5.2000000000000303e-13,0.0094634304751124044
5.2000000000000324e-13,0.010409732637545133
5.2000000000000344e-13,0.0045355391194364294
5.2000000000000364e-13,0.0038586059540082988
5.2000000000000384e-13,0.0020325912363871428
5.2000000000000404e-13,0.00055111995794505421
5.2999999999999976e-13,0.0016374680596323802
5.2999999999999986e-13,0.0040124251241936007
5.2999999999999996e-13,0.19233729929765278
5.3000000000000006e-13,0.091360892870683982
5.3000000000000027e-13,-0.0022953816728448224
5.3000000000000047e-13,-0.0035195012776517206
5.3000000000000067e-13,-0.0037631758567954836
5.3000000000000087e-13,-0.0060585536671823323
5.3000000000000107e-13,-0.0079369415257335395
5.3000000000000128e-13,-0.010727006008271218
5.3000000000000148e-13,-0.012611299040908857
5.3000000000000158e-13,0.039966128261710469
5.3000000000000168e-13,-0.018077009086059189
5.3000000000000178e-13,-0.014190863934330689
5.3000000000000198e-13,-0.038374239851664875
5.3000000000000218e-13,0.021605620528251029
5.3000000000000239e-13,0.035670371037773145
5.3000000000000259e-13,0.019431153250305293
