Time (ps),Total Energy (eV),Kinetic Energy (eV),Potential Energy (eV),VACF
22.62,-1.09802532929,0.0754761526188,-1.17350148191,26.0581533034
22.63,-1.09802347071,0.0751228015833,-1.17314627229,25.5504013686
22.64,-1.09802215959,0.0749981408523,-1.17302030044,25.0088605087
22.65,-1.09802149032,0.0751211043265,-1.17314259465,24.4550035014
22.66,-1.09802151227,0.0755005160344,-1.1735220283,23.9107978283
22.67,-1.09802222486,0.0761343656299,-1.17415659049,23.3981487976
22.68,-1.09802357798,0.0770098357143,-1.1750334137,22.9377058412
22.69,-1.09802547756,0.0781040759665,-1.17612955352,22.5487490865
22.7,-1.0980277956,0.0793856419571,-1.17741343756,22.2482528288
22.71,-1.09803038324,0.0808164510824,-1.17884683432,22.0504654949
22.72,-1.09803308483,0.0823540639693,-1.1803871488,21.9665108953
22.73,-1.09803575132,0.0839540824521,-1.18198983377,22.0041200082
22.74,-1.09803825124,0.0855724652121,-1.18361071645,22.1674909663
22.75,-1.0980404784,0.0871675950672,-1.18520807347,22.4572703315
22.76,-1.09804235577,0.0887019801085,-1.18674433588,22.8706430963
22.77,-1.09804383576,0.0901435254766,-1.18818736124,23.4015158557
22.78,-1.09804489759,0.0914663651535,-1.18951126274,24.0408116209
22.79,-1.09804554249,0.0926512872183,-1.19069682971,24.7768773956
22.8,-1.09804578782,0.0936858175551,-1.19173160538,25.5955303091
22.81,-1.09804566104,0.0945640444681,-1.1926097055,26.4808606063
22.82,-1.09804519418,0.095286270492,-1.19333146467,27.4155878788
22.83,-1.09804441971,0.095858569658,-1.19390298936,28.381529892
22.84,-1.09804336796,0.0962923111045,-1.19433567907,29.3601857316
22.85,-1.09804206654,0.096603686092,-1.19464575263,30.3333305928
22.86,-1.09804054161,0.0968132482436,-1.19485378986,31.2836508924
22.87,-1.09803882091,0.096945449506,-1.19498427042,32.195412035
22.88,-1.09803693792,0.0970281304943,-1.19506506842,33.0551425621
22.89,-1.09803493654,0.0970919074502,-1.19512684399,33.8523081806
22.9,-1.09803287512,0.0971693928919,-1.19520226801,34.5799370981
22.91,-1.09803082889,0.0972941964009,-1.19532502529,35.2351407323
22.92,-1.09802888961,0.0974996774486,-1.19552856705,35.8196095764
22.93,-1.09802716172,0.0978174625198,-1.19584462424,36.3396408889
22.94,-1.0980257549,0.098275789208,-1.19630154411,36.8061157001
22.95,-1.09802477361,0.0988977918893,-1.19692256549,37.234297471
22.96,-1.09802430494,0.0996998858789,-1.19772419081,37.6431137157
22.97,-1.09802440706,0.100690428236,-1.19871483529,38.0543369987
22.98,-1.09802510025,0.101868825144,-1.19989392539,38.4915207335
22.99,-1.09802636253,0.103225215486,-1.20125157802,38.9788069201
23.0,-1.09802813101,0.10474079293,-1.20276892394,39.5396945791
23.01,-1.09803030869,0.106388746549,-1.20441905524,40.1958632071
23.02,-1.09803277576,0.108135718991,-1.20616849475,40.9661408517
23.03,-1.09803540311,0.109943617625,-1.20797902074,41.8656718576
23.04,-1.09803806594,0.111771579481,-1.20980964542,42.9052717861
23.05,-1.09804065515,0.113577889881,-1.21161854503,44.0910539925
23.06,-1.09804308531,0.115321683982,-1.21336476929,45.4243660201
23.07,-1.09804529836,0.116964311243,-1.2150096096,46.9018434029
23.08,-1.09804726338,0.118470302942,-1.21651756632,48.5156103419
23.09,-1.09804897313,0.119807941175,-1.21785691431,50.2535952626
23.1,-1.09805043845,0.120949475445,-1.2189999139,52.0998989719
23.11,-1.09805168159,0.121871065646,-1.21992274723,54.0351797238
23.12,-1.09805272939,0.122552546997,-1.22060527639,56.0370321024
23.13,-1.09805360715,0.122977115455,-1.22103072261,58.0803487404
23.14,-1.09805433335,0.123131024736,-1.22118535809,60.1376655088
23.15,-1.09805491565,0.123003372053,-1.22105828771,62.1795001331
23.16,-1.0980553482,0.122586032038,-1.22064138023,64.1746938453
23.17,-1.09805561024,0.121873778762,-1.219929389,66.0908663819
23.18,-1.09805566631,0.120864614926,-1.21892028124,67.8948323251
23.19,-1.09805546797,0.119560304722,-1.21761577269,69.5529807187
23.2,-1.09805495746,0.117967081788,-1.21602203925,71.0321916654
23.21,-1.09805407339,0.116096475741,-1.21415054913,72.3004148408
23.22,-1.09805275852,0.113966170584,-1.2120189291,73.3275981089
23.23,-1.0980509693,0.111600778417,-1.20965174772,74.0866634755
23.24,-1.09804868655,0.109032386773,-1.20708107333,74.5545502965
23.25,-1.09804592591,0.106300724118,-1.20434665002,74.7132693481
23.26,-1.0980427464,0.103452792971,-1.20149553937,74.5508921227
23.27,-1.09803925508,0.100541850622,-1.1985811057,74.0623841471
23.28,-1.09803560578,0.0976256772362,-1.19566128301,73.2501833197
23.29,-1.09803199057,0.0947641585374,-1.19279614911,72.1244282649
23.3,-1.09802862388,0.0920163159378,-1.19004493982,70.7027603028
23.31,-1.09802572045,0.0894370243394,-1.18746274479,69.0096564142
23.32,-1.09802347007,0.087073744743,-1.18509721482,67.075297049
23.33,-1.09802201331,0.0849636430683,-1.18298565638,64.9340259902
23.34,-1.09802142236,0.0831314518956,-1.18115287426,62.6225114532
23.35,-1.09802169102,0.0815883538201,-1.17961004484,60.1777588164
23.36,-1.09802273557,0.0803320341755,-1.17835476975,57.6351408734
23.37,-1.09802440661,0.0793478907742,-1.17737229739,55.0266091223
23.38,-1.09802650939,0.0786112301973,-1.17663773959,52.3795845276
23.39,-1.098028829,0.0780901544059,-1.17611898341,49.7152944326
23.4,-1.09803115601,0.077748769755,-1.17577992577,47.0490570232
23.41,-1.09803330867,0.0775503412173,-1.17558364989,44.3899053444
23.42,-1.09803514883,0.0774600623848,-1.17549521122,41.7411830963
23.43,-1.09803659039,0.0774472008108,-1.1754837912,39.1013816408
23.44,-1.09803760015,0.077486487726,-1.17552408788,36.4652288897
23.45,-1.09803819248,0.0775587307819,-1.17559692327,33.8249101959
23.46,-1.09803841935,0.0776507222541,-1.17568914161,31.1713127633
23.47,-1.09803835794,0.0777545832913,-1.17579294123,28.4952020689
23.48,-1.09803809763,0.0778667237034,-1.17590482133,25.7882607258
23.49,-1.09803772792,0.0779866077643,-1.17602433569,23.0439437213
23.5,-1.09803732851,0.0781155041267,-1.17615283264,20.2581262201
23.51,-1.09803696205,0.0782553683569,-1.17629233041,17.4295391815
23.52,-1.09803667005,0.0784079662142,-1.17644463627,14.5600027961
23.53,-1.09803647178,0.0785743004581,-1.17661077224,11.6544778125
23.54,-1.098036366,0.0787543584459,-1.17679072445,8.72096006057
23.55,-1.09803633504,0.0789471556883,-1.17698349073,5.77023482228
23.56,-1.09803635079,0.0791510144258,-1.17718736522,2.81560442551
23.57,-1.0980363819,0.0793639880449,-1.17740036994,-0.127531832959
23.58,-1.09803640153,0.0795843233173,-1.17762072485,-3.04235279602
23.59,-1.09803639485,0.0798108446999,-1.17784723954,-5.91080155189
23.6,-1.09803636519,0.0800431501666,-1.17807951536,-8.71433331529
23.61,-1.09803633794,0.0802815282201,-1.17831786616,-11.4344119548
23.62,-1.09803636093,0.0805265420667,-1.17856290299,-14.0530806814
23.63,-1.09803650064,0.0807782787602,-1.1788147794,-16.5535303027
23.64,-1.09803683391,0.081035324457,-1.17907215836,-18.9206593714
23.65,-1.09803743553,0.0812935936332,-1.17933102917,-21.1416283978
23.66,-1.09803836348,0.0815451981339,-1.17958356162,-23.2060999048
23.67,-1.09803964387,0.0817775772306,-1.1798172211,-25.1072600623
23.68,-1.0980412587,0.0819731100986,-1.1800143688,-26.8414852472
23.69,-1.09804313899,0.0821093908285,-1.18015252982,-28.40898524
23.7,-1.09804516507,0.082160265997,-1.18020543106,-29.813806529
23.71,-1.09804717458,0.0820976285618,-1.18014480314,-31.0635499204
23.72,-1.09804897704,0.0818938491963,-1.17994282623,-32.1697434618
23.73,-1.09805037271,0.0815246286757,-1.17957500138,-33.1467646802
23.74,-1.09805117303,0.0809719897885,-1.17902316282,-34.0114599029
23.75,-1.09805121984,0.0802271029578,-1.17827832279,-34.7827762169
23.76,-1.0980504014,0.0792926549061,-1.17734305631,-35.4802261136
23.77,-1.09804866418,0.0781845152468,-1.17623317943,-36.1231850781
23.78,-1.09804601985,0.0769325194972,-1.17497853934,-36.729644586
23.79,-1.09804254777,0.075580257637,-1.17362280541,-37.3150614172
23.8,-1.09803839303,0.0741838283168,-1.17222222134,-37.8912713696
23.81,-1.09803375997,0.0728095885156,-1.17084334849,-38.4655594964
23.82,-1.09802890114,0.0715309985207,-1.16955989966,-39.0399729192
23.83,-1.09802410135,0.0704247341237,-1.16844883547,-39.6109548513
23.84,-1.09801965751,0.0695663098958,-1.1675859674,-40.1693632848
23.85,-1.09801585531,0.0690255216005,-1.16704137691,-40.7009118867
23.86,-1.09801294523,0.0688620594621,-1.16687500469,-41.1870254581
23.87,-1.09801112086,0.0691216529172,-1.16713277377,-41.606052138
23.88,-1.09801050281,0.0698330715558,-1.16784357436,-41.9347465889
23.89,-1.09801113052,0.0710062254822,-1.16901735601,-42.1499705119
23.9,-1.09801296303,0.072631492214,-1.17064445524,-42.229784819
23.91,-1.09801588783,0.0746802669795,-1.17269615481,-42.1558115402
23.92,-1.09801973584,0.0771066129598,-1.1751263488,-41.9139363077
23.93,-1.09802429941,0.0798497978703,-1.17787409728,-41.4952517472
23.94,-1.09802935063,0.0828374540209,-1.18086680466,-40.8968327503
23.95,-1.0980346578,0.0859890901766,-1.18402374798,-40.1219081995
23.96,-1.0980399988,0.0892197061261,-1.18725970493,-39.1798009545
23.97,-1.09804517105,0.0924433022377,-1.19048847329,-38.0856000733
23.98,-1.09804999806,0.0955761251298,-1.19362612319,-36.8596296725
23.99,-1.09805433289,0.0985395395371,-1.19659387243,-35.5267743356
24.0,-1.09805805895,0.101262462135,-1.19932052109,-34.1157111917
24.01,-1.09806108835,0.103683334288,-1.20174442264,-32.658084981
24.02,-1.09806335854,0.105751646315,-1.20381500485,-31.1876479406
24.03,-1.09806482781,0.10742905373,-1.20549388154,-29.7393729099
24.04,-1.09806547077,0.108690142833,-1.2067556136,-28.3485368294
24.05,-1.09806527481,0.109522905698,-1.2075881805,-27.0497645776
24.06,-1.09806423865,0.109928971278,-1.20799320992,-25.8760213806
24.07,-1.09806237388,0.109923610419,-1.2079859843,-24.8575465998
24.08,-1.09805970973,0.109535492065,-1.2075952018,-24.0207327557
24.09,-1.09805630081,0.108806122788,-1.20686242359,-23.3869708102
24.1,-1.0980522365,0.107788862385,-1.20584109889,-22.9715047735
24.11,-1.09804765014,0.106547386819,-1.20459503696,-22.7823631858
24.12,-1.09804272501,0.105153478501,-1.20319620351,-22.8194580854
24.13,-1.0980376943,0.10368407221,-1.20172176651,-23.0739585741
24.14,-1.09803283259,0.102217575081,-1.20025040767,-23.528050341
24.15,-1.09802843766,0.100829603256,-1.19885804092,-24.1551804693
24.16,-1.09802480373,0.0995884155749,-1.19761321931,-24.9208546464
24.17,-1.09802218943,0.0985504459675,-1.1965726354,-25.7839225899
24.18,-1.09802078603,0.0977564068971,-1.19577719293,-26.698521986
24.19,-1.09802069204,0.0972284291249,-1.19524912116,-27.6163317512
24.2,-1.09802189936,0.0969686078715,-1.19499050723,-28.4888950858
24.21,-1.09802429407,0.0969591552156,-1.19498344928,-29.270156694
24.22,-1.09802767108,0.0971641479635,-1.19519181904,-29.9187189764
24.23,-1.09803175942,0.0975326558243,-1.19556441524,-30.3997248051
24.24,-1.09803625237,0.0980028803768,-1.19603913274,-30.6862475262
24.25,-1.09804083693,0.0985068586351,-1.19654769557,-30.7601111406
24.26,-1.0980452181,0.0989752903388,-1.19702050844,-30.6121224176
24.27,-1.09804913568,0.0993421179395,-1.19739125362,-30.2418406548
24.28,-1.09805237394,0.0995485917386,-1.19760096568,-29.6569470576
24.29,-1.0980547659,0.0995466566508,-1.19760142255,-28.8723300695
24.3,-1.09805619503,0.09930157603,-1.19735777106,-27.9090046172
24.31,-1.09805659701,0.0987937495673,-1.19685034658,-26.7927431354
24.32,-1.09805596293,0.0980196887,-1.19607565163,-25.5532318496
24.33,-1.09805434394,0.0969920988417,-1.19504644278,-24.2225042046
24.34,-1.09805185555,0.095739005436,-1.19379086099,-22.833916218
24.35,-1.09804867833,0.0943018743745,-1.1923505527,-21.421065156
24.36,-1.09804505147,0.0927327351219,-1.19077778659,-20.016836228
24.37,-1.09804125651,0.0910904223321,-1.18913167885,-18.6524355919
24.38,-1.09803759066,0.0894361954315,-1.18747378609,-17.3565116278
24.39,-1.09803433254,0.0878291426583,-1.1858634752,-16.1544627225
24.4,-1.09803170637,0.0863218807052,-1.18435358707,-15.0677916558
24.41,-1.09802985222,0.08495707956,-1.18298693178,-14.1136039835
24.42,-1.09802880957,0.0837652503261,-1.1817940599,-13.3042529099
24.43,-1.09802851821,0.0827640408496,-1.18079255906,-12.6471457793
24.44,-1.098028836,0.0819590332199,-1.17998786922,-12.1447222571
24.45,-1.09802956862,0.0813457923788,-1.179375361,-11.7946068526
24.46,-1.09803050405,0.0809127372429,-1.17894324129,-11.5899430718
24.47,-1.09803144413,0.0806443317484,-1.17867577588,-11.5196765991
24.48,-1.09803222805,0.0805241254747,-1.17855635352,-11.5696012921
24.49,-1.09803274533,0.080537284502,-1.17857002983,-11.7225183991
24.5,-1.09803293909,0.0806724003028,-1.17870533939,-11.95925303
24.51,-1.09803280193,0.0809225069611,-1.17895530889,-12.2593213947
24.52,-1.09803236763,0.0812853475047,-1.17931771514,-12.6016474092
24.53,-1.09803170123,0.0817629984979,-1.17979469973,-12.9652282415
24.54,-1.09803088934,0.082360992291,-1.18039188163,-13.329719513
24.55,-1.09803003139,0.0830870803951,-1.18111711179,-13.6759256912
24.56,-1.09802923183,0.0839497727827,-1.18197900461,-13.9861888556
24.57,-1.09802859295,0.0849567770267,-1.18298536998,-14.2446906317
24.58,-1.09802820795,0.0861134535462,-1.1841416615,-14.4375074222
24.59,-1.09802815414,0.0874213992068,-1.18544955335,-14.5529795866
24.6,-1.09802848659,0.0888772677414,-1.18690575433,-14.581545392
24.61,-1.09802923286,0.09047192682,-1.18850115968,-14.5157420087
24.62,-1.09803038964,0.0921900335832,-1.19022042322,-14.3501904747
24.63,-1.09803192186,0.0940100809253,-1.19204200279,-14.081472202
24.64,-1.09803376499,0.0959049271404,-1.19393869213,-13.7080182467
24.65,-1.09803583007,0.0978427764879,-1.19587860656,-13.2299906778
24.66,-1.09803801114,0.0997885347365,-1.19782654588,-12.6491452456
24.67,-1.09804019399,0.101705429044,-1.19974562303,-11.9686677894
24.68,-1.09804226505,0.10355676106,-1.20159902611,-11.1930038465
24.69,-1.09804411956,0.105307658232,-1.20335177779,-10.3276848975
24.7,-1.09804566795,0.106926699731,-1.20497236768,-9.3791469794
24.71,-1.09804684045,0.108387316148,-1.2064341566,-8.35453634938
24.72,-1.09804758959,0.10966889078,-1.20771648036,-7.26150191596
24.73,-1.09804789104,0.110757519492,-1.20880541054,-6.10798002419
24.74,-1.09804774328,0.111646411864,-1.20969415515,-4.90181420861
24.75,-1.09804716623,0.112335936464,-1.21038310269,-3.65087344207
24.76,-1.09804619952,0.112833327291,-1.21087952681,-2.36247188871
24.77,-1.09804490036,0.113152077874,-1.21119697823,-1.04350343885
24.78,-1.09804334116,0.113311055823,-1.21135439698,0.299991974239
24.79,-1.09804160691,0.113333375764,-1.21137498268,1.6627820565
24.8,-1.09803979218,0.113245073708,-1.21128486589,3.04056026919
24.81,-1.09803799767,0.113073631902,-1.21111162957,4.42995050401
24.82,-1.09803632635,0.112846409827,-1.21088273618,5.82845111769
24.83,-1.09803487917,0.112589043895,-1.21062392306,7.23431422051
24.84,-1.09803375043,0.112323884335,-1.21035763477,8.64636226085
24.85,-1.0980330231,0.112068541881,-1.21010156498,10.0637482912
24.86,-1.0980327642,0.111834617862,-1.20986738206,11.4856702103
24.87,-1.09803302075,0.111626688372,-1.20965970912,12.9110525179
24.88,-1.09803381639,0.111441605616,-1.20947542201,14.3382113925
24.89,-1.09803514917,0.111268167179,-1.20930331635,15.76452001
24.9,-1.09803699057,0.111087187166,-1.20912417773,17.186090915
24.91,-1.09803928594,0.110871983145,-1.20891126909,18.5974910761
24.92,-1.09804195633,0.110589271462,-1.20863122779,19.9915032629
24.93,-1.09804490124,0.110200443296,-1.20824534454,21.3589449824
24.94,-1.09804800217,0.109663177419,-1.20771117959,22.6885538086
24.95,-1.09805112617,0.10893333513,-1.2069844613,23.9669459365
24.96,-1.09805412922,0.107967079174,-1.2060212084,25.1786534687
24.97,-1.09805685904,0.106723160782,-1.20478001982,26.3062454346
24.98,-1.09805915748,0.105165324526,-1.203224482,27.3305377945
24.99,-1.09806086294,0.103264784817,-1.20132564776,28.2308984459
25.0,-1.09806181379,0.101002724995,-1.19906453878,28.9856540802
25.01,-1.09806185388,0.0983727543484,-1.19643460823,29.5726059468
25.02,-1.09806084159,0.095383225986,-1.19344406758,29.969660241
25.03,-1.09805866331,0.0920592685769,-1.19011793189,30.1555748814
25.04,-1.09805525165,0.0884443223294,-1.18649957398,30.1108167807
25.05,-1.09805060722,0.0846009063079,-1.18265151353,29.8185031261
25.06,-1.09804482111,0.0806103000636,-1.17865512117,29.2655023237
25.07,-1.09803809304,0.0765708234029,-1.17460891644,28.4433765464
25.08,-1.09803073929,0.0725944698836,-1.17062520917,27.3493308184
25.09,-1.09802318421,0.0688018089521,-1.16682499316,25.9872635771
25.1,-1.09801593156,0.0653153141772,-1.16333124574,24.368284537
25.11,-1.0980095163,0.06225156691,-1.16026108321,22.5111017595
25.12,-1.09800444286,0.0597130629013,-1.15771750577,20.4419536836
25.13,-1.09800112111,0.0577805360697,-1.15578165718,18.1943005889
25.14,-1.09799981274,0.056506741857,-1.1545065546,15.807361479
25.15,-1.09800059969,0.0559124846155,-1.15391308431,13.3256321553
25.16,-1.09800338012,0.0559853563116,-1.15398873643,10.7959457515
25.17,-1.09800789092,0.0566812532894,-1.15468914421,8.26640453337
25.18,-1.0980137497,0.0579283513029,-1.15594210101,5.78381369584
25.19,-1.09802050592,0.0596329307519,-1.15765343668,3.39178308719
25.2,-1.09802769143,0.0616862993833,-1.15971399082,1.12895239892
25.21,-1.09803486284,0.0639720585813,-1.16200692142,-0.972402153198
25.22,-1.09804163194,0.0663730676195,-1.16441469956,-2.88729845031
25.23,-1.09804768346,0.0687776292871,-1.16682531275,-4.59848401563
25.24,-1.09805278159,0.0710846044395,-1.16913738603,-6.09639475673
25.25,-1.0980567681,0.0732073291479,-1.17126409725,-7.37869673637
25.26,-1.09805955491,0.0750763376632,-1.17313589257,-8.44949849596
25.27,-1.09806111409,0.0766409808068,-1.1747020949,-9.31833420742
25.28,-1.09806146767,0.0778700744168,-1.17593154208,-9.99901749013
25.29,-1.09806067863,0.078751722983,-1.17681240162,-10.5084563839
25.3,-1.09805884436,0.0792924494027,-1.17735129376,-10.865511657
25.31,-1.09805609223,0.079515734072,-1.1775718263,-11.0899231923
25.32,-1.09805257708,0.0794600365381,-1.17751261362,-11.201292122
25.33,-1.09804847926,0.0791763507327,-1.17722482999,-11.2183834715
25.34,-1.09804400187,0.0787253379397,-1.17676933981,-11.1584813747
25.35,-1.09803936599,0.0781740939778,-1.17621345997,-11.0368669991
25.36,-1.09803480281,0.0775926378509,-1.17562744066,-10.8664976089
25.37,-1.09803054243,0.0770502526748,-1.17508079511,-10.6578204967
25.38,-1.09802679999,0.0766118561,-1.17463865609,-10.4187169788
25.39,-1.09802376054,0.0763346142454,-1.17435837479,-10.1545656412
25.4,-1.09802156483,0.07626502813,-1.17428659296,-9.86841225765
25.41,-1.09802029824,0.0764367060048,-1.17445700424,-9.56123041397
25.42,-1.09801998484,0.0768689863563,-1.17488897119,-9.23225396298
25.43,-1.09802058776,0.0775664997802,-1.17558708754,-8.87936173688
25.44,-1.0980220158,0.0785196653129,-1.17654168111,-8.49949511262
25.45,-1.09802413525,0.0797060240817,-1.17773015933,-8.08908962693
25.46,-1.09802678496,0.0810922362363,-1.1791190212,-7.64450325884
25.47,-1.09802979233,0.0826365181151,-1.18066631045,-7.16242633564
25.48,-1.09803298808,0.0842912810912,-1.18232426918,-6.64026106815
25.49,-1.09803621807,0.0860057501095,-1.18404196818,-6.07646231055
25.5,-1.09803935115,0.0877283814113,-1.18576773256,-5.47083550862
25.51,-1.09804228307,0.0894089549762,-1.18745123804,-4.82479046109
25.52,-1.09804493652,0.0910002769135,-1.18904521343,-4.14153969068
25.53,-1.09804725853,0.0924594812618,-1.1905067398,-3.42623423166
25.54,-1.09804921593,0.093748963183,-1.19179817912,-2.68606449615
25.55,-1.09805079009,0.0948370033913,-1.19288779348,-1.93033592505
25.56,-1.09805197175,0.0956981566468,-1.19375012839,-1.17033308449
25.57,-1.09805275669,0.0963134770866,-1.19436623378,-0.419487470247
25.58,-1.09805314256,0.09667064301,-1.19472378557,0.306930956954
25.59,-1.09805312718,0.0967640268547,-1.19481715404,0.99203222556
25.6,-1.09805270836,0.0965947357286,-1.19464744409,1.61755672041
25.61,-1.09805188502,0.096170626823,-1.19422251184,2.16429310685
25.62,-1.09805065943,0.0955062825845,-1.19355694202,2.61256493782
25.63,-1.09804904035,0.0946229143628,-1.19267195471,2.94280878632
25.64,-1.09804704649,0.0935481516255,-1.19159519812,3.13623316353
25.65,-1.09804471008,0.0923156676416,-1.19036037772,3.17553993549
25.66,-1.09804207996,0.0909645924979,-1.18900667246,3.04568097763
25.67,-1.09803922383,0.0895386710293,-1.18757789486,2.7346137791
25.68,-1.09803622898,0.088085137143,-1.18612136612,2.2340116393
25.69,-1.09803320125,0.0866532972034,-1.18468649846,1.53987642609
25.7,-1.09803026175,0.0852928430229,-1.18332310477,0.65301770914
25.71,-1.09802754106,0.084051947895,-1.18207948896,-0.420628571775
25.72,-1.09802517141,0.0829752339299,-1.18100040534,-1.67003299218
25.73,-1.09802327693,0.0821017311905,-1.18012500812,-3.0792563232
25.74,-1.09802196326,0.0814629732783,-1.17948493654,-4.62786258563
25.75,-1.09802130752,0.0810813845345,-1.17910269206,-6.29164997633
25.76,-1.09802135005,0.0809691066327,-1.17899045668,-8.04359881253
25.77,-1.09802208916,0.0811273853318,-1.17914947449,-9.85481890251
25.78,-1.09802347982,0.0815465932591,-1.17957007308,-11.6956284147
25.79,-1.09802543651,0.0822069069931,-1.1802323435,-13.5367400008
25.8,-1.09802784011,0.0830795942027,-1.18110743431,-15.3501882017
25.81,-1.09803054792,0.0841288079547,-1.18215935587,-17.1101546012
25.82,-1.09803340565,0.0853137385144,-1.18334714417,-18.7935845442
25.83,-1.09803626002,0.0865909437276,-1.18462720375,-20.3805663692
25.84,-1.09803897058,0.0879166700543,-1.18595564063,-21.8544727688
25.85,-1.09804141964,0.089248987176,-1.18729040681,-23.2018856709
25.86,-1.09804351947,0.0905495871735,-1.18859310664,-24.4123572366
25.87,-1.09804521613,0.0917851404441,-1.18983035657,-25.4778793581
25.88,-1.09804648979,0.0929281499883,-1.19097463978,-26.3927562307
25.89,-1.09804735167,0.0939572983669,-1.19200465003,-27.152864473
25.9,-1.09804783795,0.0948573323091,-1.19290517026,-27.7553593228
25.91,-1.09804800171,0.0956185734248,-1.19366657514,-28.1983769773
25.92,-1.09804790367,0.0962361747559,-1.19428407843,-28.4808357369
25.93,-1.0980476033,0.0967092579324,-1.19475686124,-28.6023822128
25.94,-1.09804715134,0.0970400621418,-1.19508721348,-28.5634532692
25.95,-1.09804658482,0.0972332143441,-1.19527979916,-28.3654270752
25.96,-1.09804592524,0.0972951936193,-1.19534111886,-28.0108237538
25.97,-1.09804517978,0.0972340175512,-1.19527919733,-27.5035104339
25.98,-1.09804434515,0.0970591331796,-1.19510347833,-26.8488667127
25.99,-1.09804341306,0.0967814573878,-1.19482487045,-26.0538738622
26.0,-1.09804237607,0.0964134879195,-1.19445586399,-25.1271029445
26.01,-1.09804123276,0.0959693996494,-1.19401063241,-24.078591242
26.02,-1.09803999132,0.0954650506515,-1.19350504197,-22.9196107947
26.03,-1.09803867112,0.0949178451455,-1.19295651626,-21.6623454174
26.04,-1.09803730225,0.0943464296288,-1.19238373187,-20.3195019573
26.05,-1.0980359234,0.0937702280449,-1.19180615144,-18.903887073
26.06,-1.0980345787,0.0932088463116,-1.19124342501,-17.4279824743
26.07,-1.09803331415,0.0926813925808,-1.19071470673,-15.9035500855
26.08,-1.09803217422,0.0922057662099,-1.19023794043,-14.3412973175
26.09,-1.098031199,0.0917979666857,-1.18982916568,-12.7506323019
26.1,-1.09803042215,0.0914714661495,-1.1895018883,-11.1394716298
26.11,-1.0980298695,0.0912366787122,-1.18926654821,-9.51412936026
26.12,-1.0980295583,0.0911005491487,-1.18913010745,-7.87939231368
26.13,-1.09802949686,0.0910662746314,-1.18909577149,-6.23864365314
26.14,-1.09802968446,0.0911331666655,-1.18916285112,-4.59402480272
26.15,-1.09803011139,0.0912966560453,-1.18932676743,-2.94667769758
26.16,-1.09803075919,0.0915484405493,-1.18957919974,-1.29702755551
26.17,-1.09803160109,0.0918767720848,-1.18990837317,0.354905911132
26.18,-1.09803260277,0.0922668761402,-1.19029947891,2.00922279185
26.19,-1.09803372352,0.0927014912837,-1.1907352148,3.66603037638
26.2,-1.09803491783,0.0931615102242,-1.19119642805,5.32478167561
26.21,-1.0980361374,0.0936266973492,-1.19166283475,6.98461065901
26.22,-1.09803733338,0.0940764517129,-1.19211378509,8.64392541076
26.23,-1.0980384588,0.0944905802411,-1.19252903904,10.3004272402
26.24,-1.0980394708,0.0948500442907,-1.19288951509,11.9511975453
26.25,-1.09804033265,0.0951376440882,-1.19317797674,13.5926529912
26.26,-1.0980410153,0.0953386098879,-1.19337962519,15.2206309212
26.27,-1.09804149838,0.0954410754434,-1.19348257382,16.8307196907
26.28,-1.09804177053,0.0954364177376,-1.19347818827,18.4182332204
26.29,-1.09804182934,0.09531945592,-1.19336128526,19.9784165544
26.3,-1.09804168055,0.095088511135,-1.19313019169,21.5066376016
26.31,-1.09804133712,0.0947453366249,-1.19278667375,22.9985256398
26.32,-1.09804081782,0.0942949336367,-1.19233575145,24.4500695116
26.33,-1.09804014579,0.0937452729151,-1.1917854187,25.8576921695
26.34,-1.09803934713,0.0931069438198,-1.19114629095,27.2183214001
26.35,-1.09803844951,0.0923927533487,-1.19043120286,28.5293733549
26.36,-1.09803748114,0.091617295706,-1.18965477684,29.7887197789
26.37,-1.09803646989,0.0907965097195,-1.18883297961,30.9946108398
26.38,-1.09803544298,0.0899472367161,-1.1879826797,32.1455130773
26.39,-1.09803442694,0.089086785914,-1.18712121286,33.2400353917
26.4,-1.09803344792,0.0882325086956,-1.18626595662,34.2767278124
26.41,-1.09803253226,0.0874013782197,-1.18543391048,35.2538989354
26.42,-1.09803170706,0.0866095678112,-1.18464127487,36.1694066349
26.43,-1.09803100044,0.0858720215272,-1.18390302197,37.0206591395
26.44,-1.09803044139,0.08520201414,-1.18323245553,37.8040322
26.45,-1.09803005863,0.0846107058602,-1.18264076449,38.5149954983
26.46,-1.09802987855,0.0841067090515,-1.1821365876,39.1478674914
26.47,-1.09802992219,0.083695698498,-1.18172562069,39.695704535
26.48,-1.09803020131,0.0833801109888,-1.1814103123,40.1502066621
26.49,-1.09803071421,0.0831589906656,-1.18118970487,40.5017091655
26.5,-1.09803144197,0.0830280399763,-1.18105948194,40.739237842
26.51,-1.098032346,0.0829799287189,-1.18101227472,40.8506566879
26.52,-1.09803336782,0.0830048933595,-1.18103826118,40.8229243248
26.53,-1.09803443179,0.083091625438,-1.18112605723,40.6424725213
26.54,-1.09803545125,0.0832284040641,-1.18126385531,40.2957139244
26.55,-1.09803633775,0.0834043788041,-1.18144071655,39.7696760345
26.56,-1.0980370127,0.083610863824,-1.18164787653,39.0527444007
26.57,-1.09803741972,0.0838424717964,-1.18187989152,38.1354729911
26.58,-1.09803753565,0.0840979067053,-1.18213544235,37.0114304393
