Time (ps),Total Energy (eV),Kinetic Energy (eV),Potential Energy (eV),VACF
1.45,-0.722125181552,0.00224526163703,-0.724370443189,22.1213286546
1.46,-0.722125194431,0.00228128974878,-0.72440648418,22.5247584909
1.47,-0.722125204635,0.00231338890992,-0.724438593545,22.9247513929
1.48,-0.722125211991,0.00234140772755,-0.724466619719,23.3198660726
1.49,-0.722125216352,0.00236524059684,-0.724490456949,23.7086829536
1.5,-0.722125217602,0.00238482994558,-0.724510047547,24.0898203812
1.51,-0.722125215657,0.00240016798916,-0.724525383646,24.4619507898
1.52,-0.722125210471,0.00241129794869,-0.72453650842,24.8238166443
1.53,-0.722125202036,0.00241831468912,-0.724543516725,25.1742459649
1.54,-0.722125190385,0.00242136473999,-0.724546555125,25.5121672389
1.55,-0.722125175593,0.00242064566829,-0.724545821261,25.8366235225
1.56,-0.722125157778,0.00241640478057,-0.724541562559,26.1467855357
1.57,-0.722125137103,0.00240893714123,-0.724534074244,26.4419635582
1.58,-0.722125113772,0.00239858290333,-0.724523696675,26.721617939
1.59,-0.722125088033,0.00238572396013,-0.724510811994,26.9853680462
1.6,-0.722125060175,0.00237077993672,-0.724495840112,27.2329994953
1.61,-0.722125030521,0.0023542035539,-0.724479234075,27.4644695124
1.62,-0.722124999432,0.00233647540876,-0.724461474841,27.6799103091
1.63,-0.722124967295,0.00231809822907,-0.724443065524,27.8796303707
1.64,-0.722124934524,0.00229959067073,-0.724424525195,28.0641135822
1.65,-0.722124901551,0.00228148073904,-0.724406382291,28.2340161481
1.66,-0.722124868821,0.00226429892499,-0.724389167746,28.3901612866
1.67,-0.722124836781,0.00224857115694,-0.724373407938,28.5335317056
1.68,-0.722124805882,0.00223481167543,-0.724359617558,28.6652598897
1.69,-0.722124776562,0.00222351594444,-0.724348292506,28.786616232
1.7,-0.722124749242,0.00221515371558,-0.724339902958,28.8989950237
1.71,-0.722124724321,0.00221016236264,-0.724334886684,29.0038982023
1.72,-0.722124702166,0.00220894060205,-0.724333642768,29.1029164065
1.73,-0.722124683105,0.00221184271085,-0.724336525816,29.1977055538
1.74,-0.722124667424,0.00221917334636,-0.72434384077,29.2899506215
1.75,-0.722124655356,0.00223118306284,-0.724355838419,29.3812464907
1.76,-0.722124647085,0.00224806460827,-0.724372711693,29.4732363232
1.77,-0.722124642733,0.00226995007081,-0.724394592804,29.569391633
1.78,-0.722124642365,0.00229690892887,-0.724421551294,29.6696751213
1.79,-0.722124645984,0.00232894704159,-0.724453593025,29.7767554523
1.8,-0.722124653531,0.00236600659886,-0.72449066013,29.891970979
1.81,-0.72212466489,0.00240796703131,-0.724532631922,30.018593326
1.82,-0.722124679885,0.00245464686266,-0.724579326747,30.1561674511
1.83,-0.722124698285,0.00250580646845,-0.724630504754,30.3069498656
1.84,-0.722124719813,0.00256115168841,-0.724685871501,30.4721619428
1.85,-0.722124744143,0.00262033822413,-0.724745082367,30.6528509945
1.86,-0.722124770914,0.00268297673948,-0.724807747653,30.8499744299
1.87,-0.722124799731,0.00274863856981,-0.724873438301,31.0643489173
1.88,-0.722124830177,0.00281686193605,-0.724941692113,31.2966374185
1.89,-0.722124861814,0.00288715855305,-0.725012020368,31.547343144
1.9,-0.722124894199,0.00295902051711,-0.725083914716,31.8168069653
1.91,-0.722124926882,0.00303192735549,-0.725156854237,32.1052074439
1.92,-0.72212495942,0.003105353122,-0.725230312542,32.4125631393
1.93,-0.722124991383,0.00317877342527,-0.725303764808,32.7387369798
1.94,-0.722125022357,0.0032516722822,-0.725376694639,33.0834425134
1.95,-0.722125051953,0.00332354869601,-0.725448600649,33.446251854
1.96,-0.722125079811,0.00339392286772,-0.725519002678,33.8266051342
1.97,-0.722125105603,0.00346234195984,-0.725587447563,34.2238212663
1.98,-0.72212512904,0.00352838534283,-0.725653514383,34.6371098054
1.99,-0.722125149873,0.00359166926681,-0.725716819139,35.0655837063
2.0,-0.722125167891,0.00365185091339,-0.725777018804,35.5082727623
2.01,-0.72212518293,0.00370863179525,-0.725833814725,35.9641375187
2.02,-0.722125194867,0.00376176048312,-0.72588695535,36.4320834558
2.03,-0.722125203623,0.00381103465168,-0.725936238274,36.9109752469
2.04,-0.72212520916,0.00385630244701,-0.725981511607,37.3996509073
2.05,-0.722125211481,0.00389746318831,-0.726022674669,37.8969356598
2.06,-0.722125210628,0.00393446742578,-0.726059678054,38.4016553612
2.07,-0.722125206679,0.00396731638446,-0.726092523064,38.9126493467
2.08,-0.722125199745,0.00399606083082,-0.726121260576,39.4287825672
2.09,-0.722125189966,0.00402079940428,-0.72614598937,39.9489569115
2.1,-0.722125177511,0.00404167646033,-0.726166853972,40.4721216229
2.11,-0.722125162573,0.00405887947526,-0.726184042048,40.9972827363
2.12,-0.722125145362,0.00407263606431,-0.726197781426,41.5235114796
2.13,-0.722125126109,0.00408321066657,-0.726208336775,42.0499515991
2.14,-0.722125105055,0.00409090094985,-0.726216006005,42.5758255831
2.15,-0.722125082453,0.00409603398822,-0.726221116442,42.8194291563
2.16,-0.722125058564,0.00409896226356,-0.726224020828,43.3455578909
2.17,-0.722125033651,0.00410005954065,-0.726225093192,43.8694760672
2.18,-0.722125007981,0.00409971666262,-0.726224724643,44.3907118524
2.19,-0.722124981817,0.00409833731124,-0.726223319128,44.9088866441
2.2,-0.72212495542,0.00409633377318,-0.726221289193,45.4237153484
2.21,-0.722124929047,0.00409412275014,-0.726219051797,45.9350056825
2.22,-0.722124902946,0.00409212124772,-0.726217024194,46.4426565529
2.23,-0.722124877355,0.00409074257433,-0.726215619929,46.94665556
2.24,-0.722124852503,0.00409039247823,-0.726215244982,47.4470756853
2.25,-0.722124828608,0.0040914654478,-0.726216294055,47.9440712149
2.26,-0.722124805871,0.00409434119677,-0.726219147068,48.4378729511
2.27,-0.722124784484,0.00409938135385,-0.726224165838,48.9287827543
2.28,-0.722124764622,0.00410692637295,-0.726231690995,49.4171674371
2.29,-0.722124746443,0.00411729267836,-0.726242039121,49.9034519871
2.3,-0.722124730092,0.00413077005668,-0.726255500149,50.3881119691
2.31,-0.722124715696,0.00414761930553,-0.726272335002,50.8716645311
2.32,-0.722124703366,0.00416807014747,-0.726292773513,51.3546551257
2.33,-0.722124693195,0.00419231941566,-0.726317012611,51.8375924465
2.34,-0.72212468526,0.00422052951699,-0.726345214777,52.3213780893
2.35,-0.72212467962,0.00425282717696,-0.726377506797,52.808030127
2.36,-0.722124676317,0.00428930246957,-0.726413978786,53.2951966905
2.37,-0.722124675373,0.00433000813489,-0.726454683508,53.7856269556
2.38,-0.722124676796,0.00437495918608,-0.726499635982,54.2797641016
2.39,-0.722124680575,0.00442413280677,-0.726548813381,54.7780178949
2.4,-0.722124686679,0.00447746853945,-0.726602155218,55.2808715644
2.41,-0.722124695062,0.00453486876446,-0.726659563827,55.7892753398
2.42,-0.722124705661,0.00459619946885,-0.72672090513,56.3035185932
2.43,-0.722124718392,0.00466129130332,-0.726786009696,56.824491195
2.44,-0.722124733158,0.0047299409249,-0.726854674083,57.3521585345
2.45,-0.722124749842,0.00480191262195,-0.726926662464,57.8872351857
2.46,-0.722124768311,0.00487694021699,-0.727001708528,58.4299799309
2.47,-0.722124788416,0.00495472924163,-0.727079517657,58.980672084
2.48,-0.722124809991,0.00503495937644,-0.727159769368,59.5395315543
2.49,-0.722124832857,0.00511728714695,-0.727242120004,60.1067127046
2.5,-0.722124856818,0.00520134886504,-0.727326205683,60.682300942
2.51,-0.722124881665,0.00528676380294,-0.727411645468,61.2663104093
2.52,-0.722124907176,0.00537313758483,-0.727498044761,61.8586825341
2.53,-0.722124933119,0.00546006577811,-0.727584998897,62.4592853775
2.54,-0.72212495925,0.00554713766415,-0.727672096914,63.0679137654
2.55,-0.722124985317,0.00563394016498,-0.727758925482,63.684290201
2.56,-0.722125011062,0.00572006189934,-0.727845072961,64.3080665556
2.57,-0.722125036221,0.0058050973385,-0.727930133559,64.9388265372
